Dataset Name,Algorithm Name,Cross Validation,Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time,Inference Time
steel-plates.csv,METADES,10,"{'k': 5, 'DSEL_perc': 0.4}",0.536082474,0.482923939,0.088433871,0.437053155,0.79201107,0.51086771,0.355985165,1.17939895
steel-plates.csv,AdaBoostClassifier,10,"{'n_estimators': 14, 'learning_rate': 0.40392575405432873}",0.324742268,0.268653251,0.136343022,0.240191854,0.62377418,0.335337808,0.093811989,0.020081235
vote.csv,MCB,1,"{'k': 9, 'DSEL_perc': 0.5}",0.954545455,0.952069717,0.047930283,0.952069717,0.952069717,0.952540107,0.018828869,2.400457859
vote.csv,KNORAU,1,"{'k': 8, 'DSEL_perc': 0.1}",0.977272727,0.981481481,0.018518519,0.972222222,0.997821351,0.996635909,0.019633055,2.359975468
vote.csv,METADES,1,"{'k': 6, 'DSEL_perc': 0.1}",0.977272727,0.981481481,0.018518519,0.972222222,0.997821351,0.996635909,0.229116678,4.728268493
vote.csv,AdaBoostClassifier,1,"{'n_estimators': 70, 'learning_rate': 0.6648219215530078}",0.954545455,0.952069717,0.047930283,0.952069717,0.98583878,0.973634797,0.108444691,0.211466442
vote.csv,MCB,2,"{'k': 6, 'DSEL_perc': 0.7000000000000001}",0.954545455,0.962962963,0.037037037,0.947368421,0.962962963,0.947368421,0.017044783,2.370780165
vote.csv,KNORAU,2,"{'k': 4, 'DSEL_perc': 0.1}",0.977272727,0.970588235,0.029411765,0.982142857,0.995642702,0.993636051,0.019122839,2.349842678
vote.csv,METADES,2,"{'k': 9, 'DSEL_perc': 0.2}",1,1,0,1,1,1,0.229416847,4.713361914
vote.csv,AdaBoostClassifier,2,"{'n_estimators': 42, 'learning_rate': 0.5197650520866864}",0.977272727,0.970588235,0.029411765,0.982142857,0.997821351,0.996635909,0.078003883,0.148664821
vote.csv,MCB,3,"{'k': 9, 'DSEL_perc': 0.8}",0.977272727,0.981481481,0.018518519,0.972222222,0.981481481,0.972222222,0.017150402,2.373023467
vote.csv,KNORAU,3,"{'k': 8, 'DSEL_perc': 0.1}",1,1,0,1,1,1,0.019319057,2.356247468
vote.csv,METADES,3,"{'k': 7, 'DSEL_perc': 0.5}",1,1,0,1,1,1,0.226102591,4.727704958
vote.csv,AdaBoostClassifier,3,"{'n_estimators': 59, 'learning_rate': 0.347631947067378}",0.977272727,0.981481481,0.018518519,0.972222222,0.997821351,0.996635909,0.093516111,0.19427863
vote.csv,MCB,4,"{'k': 9, 'DSEL_perc': 0.4}",0.931818182,0.933551198,0.066448802,0.925213675,0.952069717,0.952540107,0.020125866,2.384575931
vote.csv,KNORAU,4,"{'k': 8, 'DSEL_perc': 0.5}",0.954545455,0.952069717,0.047930283,0.952069717,0.995642702,0.99306757,0.019760609,2.363015305
vote.csv,METADES,4,"{'k': 9, 'DSEL_perc': 0.5}",0.954545455,0.952069717,0.047930283,0.952069717,0.997821351,0.996635909,0.226596594,4.708934914
vote.csv,AdaBoostClassifier,4,"{'n_estimators': 60, 'learning_rate': 0.5896032115477136}",1,1,0,1,1,1,0.098188877,0.20064549
vote.csv,MCB,5,"{'k': 3, 'DSEL_perc': 0.5}",0.977272727,0.981481481,0.018518519,0.972222222,0.952069717,0.952540107,0.018900156,2.376030792
vote.csv,KNORAU,5,"{'k': 5, 'DSEL_perc': 0.1}",0.977272727,0.981481481,0.018518519,0.972222222,1,1,0.019824266,2.350585027
vote.csv,METADES,5,"{'k': 9, 'DSEL_perc': 0.1}",1,1,0,1,1,1,0.229098082,4.707466472
vote.csv,AdaBoostClassifier,5,"{'n_estimators': 34, 'learning_rate': 0.5756131968638772}",0.977272727,0.981481481,0.018518519,0.972222222,0.991285403,0.985206926,0.05390501,0.119583173
vote.csv,MCB,6,"{'k': 4, 'DSEL_perc': 0.5}",0.906976744,0.892533937,0.107466063,0.913095238,0.892533937,0.913315093,0.01772666,2.426308255
vote.csv,KNORAU,6,"{'k': 6, 'DSEL_perc': 0.30000000000000004}",0.930232558,0.911764706,0.088235294,0.948275862,0.936651584,0.956956794,0.019695282,2.4089536
vote.csv,METADES,6,"{'k': 7, 'DSEL_perc': 0.1}",0.930232558,0.911764706,0.088235294,0.948275862,0.937782805,0.958917579,0.226188898,4.822869634
vote.csv,AdaBoostClassifier,6,"{'n_estimators': 95, 'learning_rate': 0.10032608172256155}",0.930232558,0.921945701,0.078054299,0.931712963,0.99321267,0.989268551,0.156620264,0.313753305
vote.csv,MCB,7,"{'k': 5, 'DSEL_perc': 0.30000000000000004}",0.976744186,0.980769231,0.019230769,0.972222222,0.980769231,0.972222222,0.020035267,2.438633941
vote.csv,KNORAU,7,"{'k': 3, 'DSEL_perc': 0.4}",1,1,0,1,1,1,0.018689871,2.41424871
vote.csv,METADES,7,"{'k': 5, 'DSEL_perc': 0.1}",1,1,0,1,1,1,0.227445364,4.814774491
vote.csv,AdaBoostClassifier,7,"{'n_estimators': 86, 'learning_rate': 0.6809801133653866}",1,1,0,1,1,1,0.132051706,0.265343245
vote.csv,MCB,8,"{'k': 9, 'DSEL_perc': 0.1}",0.88372093,0.873303167,0.126696833,0.881944444,0.814479638,0.83965214,0.018977642,2.437685811
vote.csv,KNORAU,8,"{'k': 5, 'DSEL_perc': 0.1}",0.953488372,0.941176471,0.058823529,0.964285714,0.997737557,0.996635909,0.020360231,2.414919609
vote.csv,METADES,8,"{'k': 2, 'DSEL_perc': 0.1}",0.930232558,0.921945701,0.078054299,0.931712963,0.990950226,0.986613322,0.228586674,4.843839379
vote.csv,AdaBoostClassifier,8,"{'n_estimators': 77, 'learning_rate': 0.6769041159786714}",0.930232558,0.921945701,0.078054299,0.931712963,0.981900452,0.972723139,0.122267008,0.275412271
vote.csv,MCB,9,"{'k': 9, 'DSEL_perc': 0.7000000000000001}",0.906976744,0.913194444,0.086805556,0.896666667,0.913194444,0.897044574,0.019130945,2.480052238
vote.csv,KNORAU,9,"{'k': 5, 'DSEL_perc': 0.2}",0.930232558,0.931712963,0.068287037,0.921945701,0.981481481,0.971850237,0.02204895,2.445714418
vote.csv,METADES,9,"{'k': 4, 'DSEL_perc': 0.2}",0.906976744,0.900462963,0.099537037,0.900462963,0.916666667,0.88330831,0.232343912,4.876696786
vote.csv,AdaBoostClassifier,9,"{'n_estimators': 95, 'learning_rate': 0.513561579640818}",0.930232558,0.918981481,0.081018519,0.930952381,0.962962963,0.958494527,0.155246735,0.331778859
vote.csv,MCB,10,"{'k': 3, 'DSEL_perc': 0.4}",0.953488372,0.962962963,0.037037037,0.944444444,0.944444444,0.921052632,0.018165112,2.438700476
vote.csv,KNORAU,10,"{'k': 7, 'DSEL_perc': 0.8}",0.953488372,0.962962963,0.037037037,0.944444444,0.978009259,0.960952538,0.01851964,2.422366031
vote.csv,METADES,10,"{'k': 7, 'DSEL_perc': 0.1}",0.953488372,0.962962963,0.037037037,0.944444444,0.976851852,0.959722222,0.225515127,4.819637121
vote.csv,AdaBoostClassifier,10,"{'n_estimators': 80, 'learning_rate': 0.908413557888804}",0.953488372,0.962962963,0.037037037,0.944444444,1,1,0.15085268,0.342940175
tae.csv,MCB,1,"{'k': 5, 'DSEL_perc': 0.30000000000000004}",0.8125,0.816666667,0.183333333,0.801587302,0.95,0.928571429,0.015829086,6.539165974
tae.csv,KNORAU,1,"{'k': 4, 'DSEL_perc': 0.30000000000000004}",0.9375,0.916666667,0.083333333,0.954545455,0.916666667,0.920454545,0.017688274,6.488516927
tae.csv,METADES,1,"{'k': 9, 'DSEL_perc': 0.4}",0.9375,0.916666667,0.083333333,0.954545455,1,1,0.224273682,13.05320859
tae.csv,AdaBoostClassifier,1,"{'n_estimators': 46, 'learning_rate': 0.8252151921561954}",0.9375,0.916666667,0.083333333,0.954545455,0.983333333,0.974206349,0.058003664,0.391051173
tae.csv,MCB,2,"{'k': 8, 'DSEL_perc': 0.4}",0.8,0.75,0.25,0.875,0.833333333,0.9,0.016697645,6.979703903
tae.csv,KNORAU,2,"{'k': 9, 'DSEL_perc': 0.6}",0.733333333,0.722222222,0.277777778,0.722222222,0.851851852,0.787896825,0.017735481,6.957435608
tae.csv,METADES,2,"{'k': 6, 'DSEL_perc': 0.9}",0.666666667,0.611111111,0.388888889,0.666666667,0.638888889,0.619444444,0.224248648,13.83638382
tae.csv,AdaBoostClassifier,2,"{'n_estimators': 37, 'learning_rate': 0.3083004723260596}",0.8,0.75,0.25,0.875,0.824074074,0.856150794,0.051399469,0.376780828
tae.csv,MCB,3,"{'k': 6, 'DSEL_perc': 0.4}",0.8,0.75,0.25,0.784090909,0.8,0.866666667,0.017296314,6.978432337
tae.csv,KNORAU,3,"{'k': 3, 'DSEL_perc': 0.8}",0.866666667,0.85,0.15,0.85,0.94,0.922222222,0.019063234,6.984821955
tae.csv,METADES,3,"{'k': 4, 'DSEL_perc': 0.7000000000000001}",0.933333333,0.9,0.1,0.954545455,0.9,0.933333333,0.225575447,13.84000778
tae.csv,AdaBoostClassifier,3,"{'n_estimators': 20, 'learning_rate': 0.5228948321308633}",0.933333333,0.9,0.1,0.954545455,0.86,0.878461538,0.034266949,0.408585866
tae.csv,MCB,4,"{'k': 8, 'DSEL_perc': 0.30000000000000004}",0.666666667,0.55,0.45,0.596153846,0.58,0.466666667,0.026384354,7.151905696
tae.csv,KNORAU,4,"{'k': 4, 'DSEL_perc': 0.5}",0.866666667,0.85,0.15,0.85,0.96,0.918333333,0.01967454,6.950982412
tae.csv,METADES,4,"{'k': 4, 'DSEL_perc': 0.2}",0.866666667,0.8,0.2,0.916666667,0.94,0.919642857,0.227396011,13.95624479
tae.csv,AdaBoostClassifier,4,"{'n_estimators': 22, 'learning_rate': 0.865815608966772}",0.8,0.7,0.3,0.884615385,0.82,0.721111111,0.032377005,0.226767858
tae.csv,MCB,5,"{'k': 5, 'DSEL_perc': 0.6}",0.8,0.75,0.25,0.784090909,0.8,0.866666667,0.016392231,7.008012136
tae.csv,KNORAU,5,"{'k': 5, 'DSEL_perc': 0.5}",0.866666667,0.8,0.2,0.916666667,0.84,0.873333333,0.017993212,6.97816213
tae.csv,METADES,5,"{'k': 5, 'DSEL_perc': 0.30000000000000004}",0.933333333,0.9,0.1,0.954545455,1,1,0.227808475,13.90171051
tae.csv,AdaBoostClassifier,5,"{'n_estimators': 95, 'learning_rate': 0.9029762606530407}",0.933333333,0.9,0.1,0.954545455,0.97,0.951428571,0.153412819,0.938908259
tae.csv,MCB,6,"{'k': 8, 'DSEL_perc': 0.4}",0.6,0.65,0.35,0.638888889,0.44,0.441666667,0.018546104,7.062005997
tae.csv,KNORAU,6,"{'k': 8, 'DSEL_perc': 0.1}",0.533333333,0.5,0.5,0.5,0.36,0.347056277,0.019454956,6.977033615
tae.csv,METADES,6,"{'k': 5, 'DSEL_perc': 0.1}",0.4,0.35,0.65,0.361111111,0.45,0.36737013,0.231003046,13.8797919
tae.csv,AdaBoostClassifier,6,"{'n_estimators': 60, 'learning_rate': 0.49539187431102405}",0.466666667,0.45,0.55,0.455357143,0.54,0.461180486,0.075216293,0.626309713
tae.csv,MCB,7,"{'k': 4, 'DSEL_perc': 0.7000000000000001}",0.666666667,0.65,0.35,0.638888889,0.4,0.333333333,0.015499353,6.997235616
tae.csv,KNORAU,7,"{'k': 2, 'DSEL_perc': 0.2}",0.666666667,0.6,0.4,0.613636364,0.63,0.486666667,0.017927408,6.979513168
tae.csv,METADES,7,"{'k': 6, 'DSEL_perc': 0.30000000000000004}",0.666666667,0.65,0.35,0.638888889,0.6,0.350634921,0.226568699,13.90188535
tae.csv,AdaBoostClassifier,7,"{'n_estimators': 78, 'learning_rate': 0.44732710222326977}",0.6,0.55,0.45,0.55,0.56,0.47469697,0.111352921,0.704352061
tae.csv,MCB,8,"{'k': 3, 'DSEL_perc': 0.6}",0.666666667,0.6,0.4,0.613636364,0.75,0.741666667,0.016273499,6.9627285
tae.csv,KNORAU,8,"{'k': 2, 'DSEL_perc': 0.4}",0.733333333,0.6,0.4,0.857142857,0.83,0.706507937,0.01963973,7.020664215
tae.csv,METADES,8,"{'k': 6, 'DSEL_perc': 0.30000000000000004}",0.666666667,0.55,0.45,0.596153846,0.71,0.595,0.223975182,13.83883158
tae.csv,AdaBoostClassifier,8,"{'n_estimators': 48, 'learning_rate': 0.5790792681002498}",0.733333333,0.65,0.35,0.708333333,0.81,0.544444444,0.078034163,0.44875145
tae.csv,MCB,9,"{'k': 7, 'DSEL_perc': 0.1}",0.466666667,0.45,0.55,0.455357143,0.5,0.466666667,0.017537832,7.017532984
tae.csv,KNORAU,9,"{'k': 8, 'DSEL_perc': 0.4}",0.533333333,0.45,0.55,0.443181818,0.55,0.321953602,0.015861273,6.928284963
tae.csv,METADES,9,"{'k': 7, 'DSEL_perc': 0.1}",0.4,0.35,0.65,0.361111111,0.48,0.287359307,0.224683523,13.89748255
tae.csv,AdaBoostClassifier,9,"{'n_estimators': 49, 'learning_rate': 0.6374621592461226}",0.533333333,0.4,0.6,0.307692308,0.29,0.231637807,0.064280033,0.464677811
tae.csv,MCB,10,"{'k': 8, 'DSEL_perc': 0.4}",0.666666667,0.6,0.4,0.613636364,0.66,0.576666667,0.016137838,6.958262126
tae.csv,KNORAU,10,"{'k': 2, 'DSEL_perc': 0.1}",0.533333333,0.4,0.6,0.307692308,0.67,0.404285714,0.016566515,6.895573934
tae.csv,METADES,10,"{'k': 5, 'DSEL_perc': 0.30000000000000004}",0.6,0.45,0.55,0.321428571,0.44,0.273333333,0.225642204,13.86070251
tae.csv,AdaBoostClassifier,10,"{'n_estimators': 81, 'learning_rate': 0.9880648527234304}",0.866666667,0.8,0.2,0.916666667,0.86,0.840454545,0.102123737,0.674343109
synthetic-control.csv,MCB,1,"{'k': 5, 'DSEL_perc': 0.2}",0.85,0.85,0.03,0.850505051,0.92,0.888079513,0.088905811,1.769681772
synthetic-control.csv,KNORAU,1,"{'k': 9, 'DSEL_perc': 0.30000000000000004}",0.916666667,0.916666667,0.016666667,0.937229437,1,1,0.081633568,1.762509346
synthetic-control.csv,METADES,1,"{'k': 7, 'DSEL_perc': 0.1}",0.933333333,0.933333333,0.013333333,0.936363636,0.998,0.990505051,0.321632862,3.512410323
synthetic-control.csv,AdaBoostClassifier,1,"{'n_estimators': 95, 'learning_rate': 0.8301842489063423}",0.833333333,0.833333333,0.033333333,0.889880952,0.984333333,0.905104983,0.528416634,0.259701411
synthetic-control.csv,MCB,2,"{'k': 9, 'DSEL_perc': 0.6}",0.9,0.9,0.02,0.901515152,0.93,0.892550505,0.049698114,1.786537965
synthetic-control.csv,KNORAU,2,"{'k': 5, 'DSEL_perc': 0.1}",0.966666667,0.966666667,0.006666667,0.96969697,1,1,0.110109091,1.768283049
synthetic-control.csv,METADES,2,"{'k': 9, 'DSEL_perc': 0.4}",1,1,0,1,1,1,0.288068056,3.518386682
synthetic-control.csv,AdaBoostClassifier,2,"{'n_estimators': 87, 'learning_rate': 0.7678562440637658}",0.9,0.9,0.02,0.924603175,0.991666667,0.959335456,0.495666265,0.216976802
synthetic-control.csv,MCB,3,"{'k': 9, 'DSEL_perc': 0.2}",0.916666667,0.916666667,0.016666667,0.91969697,0.96,0.941161616,0.093516588,1.76987648
synthetic-control.csv,KNORAU,3,"{'k': 7, 'DSEL_perc': 0.1}",0.95,0.95,0.01,0.9496633,0.998666667,0.993745791,0.121009111,1.768954595
synthetic-control.csv,METADES,3,"{'k': 9, 'DSEL_perc': 0.1}",0.95,0.95,0.01,0.957070707,1,1,0.316128016,3.501919905
synthetic-control.csv,AdaBoostClassifier,3,"{'n_estimators': 72, 'learning_rate': 0.777131422039052}",0.8,0.8,0.04,0.806838994,0.976666667,0.884677215,0.47579813,0.263734659
synthetic-control.csv,MCB,4,"{'k': 6, 'DSEL_perc': 0.2}",0.816666667,0.816666667,0.036666667,0.841468254,0.9,0.86395202,0.096175194,1.77123944
synthetic-control.csv,KNORAU,4,"{'k': 7, 'DSEL_perc': 0.2}",0.933333333,0.933333333,0.013333333,0.934511785,0.997333333,0.988287361,0.096634626,1.765433947
synthetic-control.csv,METADES,4,"{'k': 3, 'DSEL_perc': 0.4}",0.9,0.9,0.02,0.906944444,0.996,0.981359751,0.278675556,3.506358465
synthetic-control.csv,AdaBoostClassifier,4,"{'n_estimators': 85, 'learning_rate': 0.6892058871321881}",0.883333333,0.883333333,0.023333333,0.899038462,0.992666667,0.965112734,0.466484308,0.21109581
synthetic-control.csv,MCB,5,"{'k': 7, 'DSEL_perc': 0.2}",0.866666667,0.866666667,0.026666667,0.869360269,0.97,0.953998316,0.097615719,1.78801616
synthetic-control.csv,KNORAU,5,"{'k': 9, 'DSEL_perc': 0.1}",0.983333333,0.983333333,0.003333333,0.984848485,0.999,0.99599359,0.1097157,1.762898763
synthetic-control.csv,METADES,5,"{'k': 3, 'DSEL_perc': 0.30000000000000004}",0.966666667,0.966666667,0.006666667,0.972222222,1,1,0.293996096,3.520353635
synthetic-control.csv,AdaBoostClassifier,5,"{'n_estimators': 100, 'learning_rate': 0.6850806544862941}",0.816666667,0.816666667,0.036666667,0.820286195,0.973,0.870263921,0.587033749,0.283320745
synthetic-control.csv,MCB,6,"{'k': 5, 'DSEL_perc': 0.2}",0.916666667,0.916666667,0.016666667,0.929292929,0.94,0.907996633,0.095252991,1.771740119
synthetic-control.csv,KNORAU,6,"{'k': 7, 'DSEL_perc': 0.30000000000000004}",0.933333333,0.933333333,0.013333333,0.934848485,0.994333333,0.97599125,0.082212687,1.765155792
synthetic-control.csv,METADES,6,"{'k': 6, 'DSEL_perc': 0.2}",0.933333333,0.933333333,0.013333333,0.938888889,0.999333333,0.996818182,0.301869154,3.547696273
synthetic-control.csv,AdaBoostClassifier,6,"{'n_estimators': 57, 'learning_rate': 0.7632602507553717}",0.8,0.8,0.04,0.863425926,0.982,0.903197538,0.309636831,0.193536282
synthetic-control.csv,MCB,7,"{'k': 5, 'DSEL_perc': 0.7000000000000001}",0.95,0.95,0.01,0.953030303,0.96,0.944444444,0.044641018,1.808520158
synthetic-control.csv,KNORAU,7,"{'k': 7, 'DSEL_perc': 0.2}",0.933333333,0.933333333,0.013333333,0.940705128,0.997333333,0.986684427,0.114715815,1.764074961
synthetic-control.csv,METADES,7,"{'k': 5, 'DSEL_perc': 0.1}",1,1,0,1,1,1,0.318766356,3.508571784
synthetic-control.csv,AdaBoostClassifier,7,"{'n_estimators': 98, 'learning_rate': 0.8975715082873685}",0.816666667,0.816666667,0.036666667,0.877104377,0.981,0.910380568,0.539135933,0.257833799
synthetic-control.csv,MCB,8,"{'k': 8, 'DSEL_perc': 0.6}",0.833333333,0.833333333,0.033333333,0.839351852,0.92,0.885416667,0.051175594,1.791465282
synthetic-control.csv,KNORAU,8,"{'k': 9, 'DSEL_perc': 0.2}",0.983333333,0.983333333,0.003333333,0.984848485,1,1,0.099377394,1.773373286
synthetic-control.csv,METADES,8,"{'k': 5, 'DSEL_perc': 0.30000000000000004}",0.9,0.9,0.02,0.903703704,0.992666667,0.961848476,0.290767193,3.527287642
synthetic-control.csv,AdaBoostClassifier,8,"{'n_estimators': 74, 'learning_rate': 0.845271668829228}",0.866666667,0.866666667,0.026666667,0.904761905,0.983666667,0.924903014,0.416927338,0.188887119
synthetic-control.csv,MCB,9,"{'k': 8, 'DSEL_perc': 0.6}",0.916666667,0.916666667,0.016666667,0.923400673,0.95,0.926978114,0.04843235,1.77753369
synthetic-control.csv,KNORAU,9,"{'k': 4, 'DSEL_perc': 0.2}",1,1,0,1,1,1,0.095046997,1.757133007
synthetic-control.csv,METADES,9,"{'k': 3, 'DSEL_perc': 0.1}",0.983333333,0.983333333,0.003333333,0.984848485,0.999833333,0.999242424,0.314133406,3.527653217
synthetic-control.csv,AdaBoostClassifier,9,"{'n_estimators': 77, 'learning_rate': 0.8402123065283443}",0.766666667,0.766666667,0.046666667,0.747916667,0.958,0.809182688,0.42076683,0.21652778
synthetic-control.csv,MCB,10,"{'k': 8, 'DSEL_perc': 0.5}",0.833333333,0.833333333,0.033333333,0.83032708,0.92,0.880555556,0.057603836,1.760542393
synthetic-control.csv,KNORAU,10,"{'k': 8, 'DSEL_perc': 0.1}",0.933333333,0.933333333,0.013333333,0.938888889,0.994666667,0.976876017,0.112571955,1.759763559
synthetic-control.csv,METADES,10,"{'k': 9, 'DSEL_perc': 0.1}",0.9,0.9,0.02,0.901515152,0.984166667,0.954090539,0.309486628,3.504963716
synthetic-control.csv,AdaBoostClassifier,10,"{'n_estimators': 86, 'learning_rate': 0.8868588601447055}",0.75,0.75,0.05,0.671167648,0.970333333,0.857454601,0.481168509,0.240921974
waveform-noise.csv,MCB,1,"{'k': 8, 'DSEL_perc': 0.4}",0.758,0.757980172,0.121127335,0.760024864,0.795991149,0.773915917,0.751060009,0.250790119
waveform-noise.csv,KNORAU,1,"{'k': 9, 'DSEL_perc': 0.30000000000000004}",0.804,0.804201421,0.098016277,0.806645295,0.930481806,0.879807718,0.930455208,0.238557816
waveform-noise.csv,METADES,1,"{'k': 4, 'DSEL_perc': 0.30000000000000004}",0.822,0.822371069,0.088986144,0.822495065,0.916812185,0.873077011,1.496064425,0.534132004
waveform-noise.csv,AdaBoostClassifier,1,"{'n_estimators': 60, 'learning_rate': 0.5825662103831531}",0.814,0.814064218,0.093092554,0.815405178,0.945319985,0.882074326,1.091412544,0.030346394
waveform-noise.csv,MCB,2,"{'k': 5, 'DSEL_perc': 0.5}",0.728,0.728143991,0.136085803,0.728580791,0.782501483,0.75920687,0.611922979,0.25180006
waveform-noise.csv,KNORAU,2,"{'k': 2, 'DSEL_perc': 0.2}",0.798,0.798081694,0.101073823,0.798567604,0.93835113,0.891946957,1.009536743,0.235973358
waveform-noise.csv,METADES,2,"{'k': 8, 'DSEL_perc': 0.30000000000000004}",0.776,0.776230689,0.112070174,0.776208515,0.8971094,0.8477798,1.240251541,0.518518448
waveform-noise.csv,AdaBoostClassifier,2,"{'n_estimators': 98, 'learning_rate': 0.2381559218172641}",0.824,0.824342592,0.087982181,0.824178574,0.940911879,0.873700461,1.770530462,0.049179554
waveform-noise.csv,MCB,3,"{'k': 8, 'DSEL_perc': 0.4}",0.74,0.740299984,0.130001583,0.740826919,0.804989047,0.783674858,0.787403345,0.25291729
waveform-noise.csv,KNORAU,3,"{'k': 9, 'DSEL_perc': 0.2}",0.796,0.796073662,0.102086939,0.796799266,0.936519378,0.889320596,1.055929422,0.237990856
waveform-noise.csv,METADES,3,"{'k': 2, 'DSEL_perc': 0.5}",0.778,0.778323047,0.111027159,0.778586248,0.88851337,0.837468714,1.225661278,0.506820202
waveform-noise.csv,AdaBoostClassifier,3,"{'n_estimators': 89, 'learning_rate': 0.7451497284472818}",0.832,0.831827867,0.084113605,0.834476031,0.940425879,0.868122302,1.615953445,0.04770565
waveform-noise.csv,MCB,4,"{'k': 3, 'DSEL_perc': 0.2}",0.704,0.704232818,0.148007579,0.70547426,0.790227301,0.767461434,1.032578468,0.248764515
waveform-noise.csv,KNORAU,4,"{'k': 7, 'DSEL_perc': 0.2}",0.786,0.786498621,0.106941494,0.787136428,0.93528922,0.885277398,1.107111454,0.237440586
waveform-noise.csv,METADES,4,"{'k': 4, 'DSEL_perc': 0.2}",0.8,0.80010276,0.100105826,0.801324038,0.907761089,0.861588964,1.303806782,0.523621082
waveform-noise.csv,AdaBoostClassifier,4,"{'n_estimators': 96, 'learning_rate': 0.24541310913338948}",0.822,0.82234673,0.089031262,0.822404958,0.939413292,0.863241471,1.783213139,0.052298546
waveform-noise.csv,MCB,5,"{'k': 8, 'DSEL_perc': 0.1}",0.722,0.722440704,0.139007776,0.721969697,0.785637447,0.762422518,1.26013875,0.248503208
waveform-noise.csv,KNORAU,5,"{'k': 4, 'DSEL_perc': 0.1}",0.788,0.788291916,0.105994783,0.787926068,0.929543426,0.875998338,1.197905064,0.238097191
waveform-noise.csv,METADES,5,"{'k': 6, 'DSEL_perc': 0.2}",0.764,0.763919944,0.118091616,0.76706909,0.882974073,0.830514309,1.266531944,0.513214588
waveform-noise.csv,AdaBoostClassifier,5,"{'n_estimators': 80, 'learning_rate': 0.7865186378171668}",0.806,0.806079041,0.097039775,0.80651303,0.941067614,0.86994811,1.471968651,0.042827129
